book_id,author_id,book_genre,user_id,num_pages,book_rating,publisher_id,publish_year,book_price,text_lang
1525,253,6,22454,672,3,17,2009,153,4
1714,437,4,1506,512,7,21,2019,177,4
612,340,3,8640,555,8,42,2002,105,4
910,407,9,25146,256,2,2,2005,134,5
2589,16,7,25741,393,2,30,2017,163,7
1739,293,6,1713,108,1,8,2013,78,2
15,354,8,27175,83,3,33,2004,157,1
6,390,6,26402,656,8,48,2013,157,4
2377,88,2,23068,280,1,5,2005,172,7
429,173,3,21108,233,7,13,2017,71,5
677,239,1,19475,355,2,29,2000,188,5
151,319,4,1176,684,5,39,2013,41,1
3,422,3,16019,524,6,16,2015,135,6
2454,7,5,20844,490,4,20,2018,69,1
85,240,7,9312,658,1,25,2017,119,7
2143,236,10,3019,485,3,42,2004,7,4
895,351,3,2606,111,9,1,2007,197,3
2973,85,7,6414,664,9,13,2002,142,1
611,250,10,15741,102,1,8,2015,11,1
775,351,1,13702,567,6,6,2018,194,3
1173,359,8,23356,628,5,8,2016,151,4
2392,279,3,26265,569,6,19,2006,120,4
2934,32,4,6337,248,4,26,2002,109,7
2354,360,9,5347,114,6,18,2014,64,6
1377,106,10,29001,349,5,40,2011,181,7
1264,300,9,17198,383,5,15,2013,200,2
1446,439,4,6802,670,10,46,2013,199,3
1638,396,4,5785,114,8,8,2021,14,1
2374,161,10,13037,532,9,33,2015,30,4
788,271,2,14148,433,2,2,2020,105,5
2983,258,6,9582,311,2,15,2018,18,3
3,267,10,25285,237,1,2,2009,165,5
2696,70,5,295,149,6,44,2012,83,7
2512,228,7,11893,547,10,47,2000,123,6
2880,111,10,7499,697,8,12,2021,136,3
1745,204,10,9047,570,5,17,2006,62,7
1055,288,8,55,228,10,50,2019,165,6
260,344,1,12878,638,9,6,2021,107,4
732,326,9,2389,348,2,17,2012,50,3
2299,298,4,9145,459,8,36,2002,191,4
739,271,1,12750,125,3,24,2000,148,2
2054,241,10,18889,227,6,17,2006,30,7
2715,391,8,10874,149,3,34,2021,46,6
336,108,3,25260,332,3,44,2020,51,1
312,87,1,16964,687,1,32,2019,51,2
2276,91,9,14446,560,5,31,2010,22,7
1876,6,2,5274,298,5,29,2017,45,1
2422,108,2,3973,442,3,22,2013,180,5
2029,185,8,14033,536,4,27,2013,24,2
646,401,10,26027,87,3,3,2004,166,1
548,185,4,19430,274,6,43,2005,160,4
686,277,1,8042,232,4,35,2018,183,2
978,22,8,29152,106,9,39,2009,120,6
2825,402,2,16107,501,6,43,2021,179,4
685,360,5,9416,135,4,37,2006,99,1
1953,280,3,22495,106,5,49,2001,104,2
1894,182,4,5977,343,4,9,2021,172,6
2588,20,1,4089,232,1,18,2009,38,4
152,60,4,2620,350,3,49,2018,132,7
2946,149,10,7460,343,7,45,2011,184,7
1317,448,7,19764,470,1,28,2000,101,5
2792,346,4,4932,557,9,4,2020,100,2
2647,60,4,28909,231,2,23,2017,43,5
2879,286,9,25510,141,3,30,2021,8,2
395,338,9,14563,463,6,4,2019,43,3
211,100,4,23215,437,6,4,2020,88,3
1277,105,8,5555,208,4,34,2005,90,2
2905,223,1,20179,228,9,45,2004,145,6
2408,341,3,1675,267,7,45,2012,48,7
1271,218,5,26508,81,2,14,2009,156,6
1773,232,6,14311,533,7,40,2012,76,7
2031,143,8,29490,294,9,25,2015,169,4
2225,228,1,1754,404,10,26,2000,101,1
688,409,10,4329,222,4,39,2018,197,4
316,34,6,11079,286,10,19,2012,69,4
513,333,6,2996,177,9,4,2000,157,7
1738,254,8,13760,76,4,17,2013,80,3
730,296,8,14382,173,2,48,2017,60,6
1702,11,1,7854,391,3,35,2018,64,5
906,6,3,4501,594,5,33,2013,163,3
1073,98,8,3920,631,7,21,2015,63,2
2850,337,1,4571,509,8,48,2020,24,3
1905,339,1,17621,82,8,19,2019,196,2
2336,132,2,5738,146,3,10,2014,67,4
1688,46,3,5805,196,7,48,2001,123,7
2254,320,6,22607,216,4,23,2016,1,1
1240,323,6,25913,90,2,47,2019,133,5
1902,97,9,6341,274,3,37,2015,9,6
1473,46,2,19845,332,7,49,2004,165,1
651,280,10,11713,88,2,29,2009,185,5
583,425,6,23122,96,10,33,2001,26,1
1261,74,8,26379,210,7,17,2007,174,4
2803,181,4,18461,142,2,19,2014,97,2
1329,233,2,13164,499,6,33,2014,126,4
2382,94,3,2169,314,2,7,2000,6,4
311,295,9,8355,696,4,19,2021,170,4
2441,383,5,6269,110,5,13,2013,117,2
926,126,6,26686,435,2,24,2010,37,6
816,254,4,4996,99,3,22,2011,98,3
2595,317,5,12414,203,3,23,2021,79,6
2816,241,1,28146,343,3,4,2010,119,1
355,418,2,10644,248,3,44,2019,123,2
2770,161,1,1397,494,2,30,2002,25,5
1007,266,9,1622,440,6,48,2003,163,7
152,243,10,20594,310,10,31,2018,168,1
1576,179,5,9335,183,4,31,2005,110,4
2689,446,1,18367,156,4,35,2010,163,2
2186,337,1,18719,574,9,29,2009,90,1
1886,416,9,28468,687,8,13,2015,119,6
1337,122,4,25700,603,1,18,2004,56,1
573,239,4,3579,96,5,20,2001,107,1
1691,144,2,11713,336,10,43,2014,197,4
1475,373,9,20747,578,9,34,2016,63,1
1558,81,3,25473,283,7,39,2005,145,2
1839,156,3,23659,193,2,38,2003,155,3
1904,414,2,5083,498,3,35,2013,93,1
1088,235,10,5590,611,10,36,2006,55,4
1417,333,5,9553,284,7,27,2002,25,1
2075,133,3,6969,416,9,42,2017,14,3
2249,164,9,14981,328,5,48,2000,185,3
803,207,7,12044,649,6,49,2002,53,5
1145,341,10,26976,689,7,5,2018,25,7
1735,122,5,2651,677,8,18,2001,23,2
1062,179,2,20743,620,9,44,2016,72,4
12,380,1,24262,163,5,49,2015,55,2
887,317,7,20728,95,3,30,2020,62,1
442,122,7,13419,563,7,22,2001,76,7
1572,295,6,18821,190,3,5,2005,198,7
1397,101,4,3267,341,5,2,2002,13,6
579,395,5,10632,536,2,50,2002,193,7
1009,268,5,29747,206,4,28,2000,161,3
648,76,3,18122,217,6,19,2013,30,5
978,397,1,20598,266,4,44,2002,199,1
1719,153,1,25169,136,8,38,2016,29,6
1258,276,2,14620,699,4,7,2013,54,5
610,136,9,4082,311,1,39,2006,171,6
817,241,6,29961,95,10,50,2000,158,6
233,429,10,9340,559,6,50,2007,185,2
2026,127,8,11429,420,9,12,2014,158,6
1001,160,10,2573,293,4,25,2000,98,5
1394,209,7,26141,623,9,23,2014,51,4
64,395,9,28664,295,10,45,2010,124,5
2207,130,3,6923,302,1,27,2013,176,4
538,202,8,1084,377,7,43,2007,39,5
2526,174,7,9698,205,3,39,2014,166,2
257,43,6,26049,626,9,28,2005,34,1
334,138,6,19633,311,6,10,2012,20,5
2585,338,3,6095,166,8,6,2020,192,6
1158,160,3,22690,482,5,37,2009,38,3
173,295,6,29071,153,9,39,2002,149,7
1181,290,4,22294,85,7,14,2009,145,2
636,289,1,5864,647,9,8,2018,178,3
2034,334,6,9953,597,10,25,2011,18,6
311,323,9,17161,297,10,39,2003,122,5
1275,342,1,23014,633,1,39,2000,122,7
1031,348,8,4799,111,2,37,2006,36,4
2730,30,1,9732,293,1,27,2021,128,2
602,33,5,28762,266,5,40,2013,117,3
1919,231,6,21217,419,6,9,2010,78,2
2787,130,5,7399,452,8,33,2005,69,4
1342,275,9,9033,574,5,15,2003,178,3
523,412,8,26804,145,10,15,2009,69,1
686,140,9,27766,185,7,13,2021,83,4
187,104,2,27645,491,6,7,2016,126,6
2770,205,4,2201,147,10,44,2021,96,5
2901,319,1,29859,528,9,1,2006,54,7
244,109,10,12706,466,6,29,2019,102,4
2503,445,7,24066,157,10,10,2007,67,6
800,164,6,21221,533,10,16,2012,193,7
319,443,6,1987,562,4,3,2018,63,1
1225,329,7,3337,470,4,41,2009,24,4
1383,128,8,13788,586,6,28,2007,158,5
1587,209,7,3320,477,9,41,2014,25,7
1838,359,9,5521,217,10,38,2017,49,6
279,143,2,23343,696,5,43,2018,195,3
1102,250,10,17232,285,6,28,2020,102,2
2266,326,3,17264,108,9,18,2011,194,4
2534,443,9,2622,240,4,9,2019,119,6
790,292,8,4359,609,2,27,2012,105,2
1604,329,10,8011,656,4,26,2001,124,7
113,383,6,11032,690,8,43,2020,172,2
611,203,3,26252,330,4,28,2017,25,4
997,379,9,15433,693,6,7,2020,134,7
2641,55,5,1759,520,6,24,2018,28,6
131,287,9,24302,139,4,30,2021,44,5
2207,342,3,1324,428,6,36,2011,126,5
1118,51,3,5709,253,5,11,2020,48,5
1098,344,10,8015,255,5,4,2000,147,2
722,210,4,8728,372,6,3,2012,134,5
2800,70,8,10076,329,10,6,2001,164,1
1769,80,7,7395,106,6,34,2000,73,7
2638,1,6,23560,139,1,35,2017,74,6
1788,216,6,24244,479,1,35,2019,136,3
2386,186,3,16258,575,9,25,2018,97,6
1249,86,1,15762,674,1,19,2003,132,3
1226,71,2,14336,459,8,42,2015,92,2
2297,185,7,29719,242,5,13,2011,61,7
911,408,1,13692,655,7,3,2008,49,6
2986,98,1,21316,122,1,11,2005,138,7
1911,33,2,6734,458,1,21,2010,15,4
2801,13,7,17834,155,8,23,2014,129,5
1717,246,5,28019,142,10,22,2017,63,4
2924,61,10,28764,338,1,25,2003,120,4
2502,136,8,19226,424,6,27,2004,28,1
1384,25,6,11177,475,9,47,2007,122,2
356,96,9,780,451,3,39,2014,171,3
1164,397,10,28669,681,6,39,2014,67,3
2535,281,4,16618,260,7,4,2012,142,7
2517,254,2,23314,256,2,18,2014,87,3
823,28,6,8280,651,6,9,2011,47,1
987,210,6,23857,665,9,12,2003,66,4
930,18,8,18314,580,6,5,2020,80,1
647,184,4,18328,578,1,34,2019,76,2
1988,101,8,26610,414,9,19,2000,62,3
2919,240,4,9735,377,8,47,2003,22,7
19,262,2,28228,429,2,39,2020,68,4
1964,440,10,10135,152,1,5,2018,40,3
823,342,10,26698,141,9,3,2012,109,5
1592,286,10,2377,360,8,37,2005,188,7
974,371,9,2051,516,5,50,2006,94,2
2515,348,3,14960,145,5,13,2004,17,5
2888,301,2,28672,327,10,7,2016,125,4
339,234,2,24296,681,7,2,2016,174,7
68,346,9,16618,310,10,34,2000,65,2
984,171,8,8865,340,10,14,2020,160,2
2279,183,3,14476,664,2,13,2001,142,1
1761,405,6,6287,228,5,11,2006,183,4
2483,153,8,13491,389,5,37,2017,74,4
2717,96,3,29089,122,4,45,2016,68,2
1535,317,1,11735,410,5,41,2003,60,4
143,332,1,28973,205,10,25,2021,178,5
450,155,5,2685,152,7,32,2011,20,7
618,444,4,13305,471,6,18,2009,48,6
1741,374,8,26494,432,4,36,2002,69,1
2090,248,2,21411,399,10,38,2016,5,4
786,292,5,10747,549,4,25,2012,112,4
2986,2,6,8767,392,7,7,2018,110,1
500,214,1,1428,172,2,49,2000,67,3
659,118,10,22556,323,2,49,2016,108,6
458,227,2,14292,616,5,7,2007,8,2
898,18,5,15981,500,10,47,2019,123,2
2339,303,8,19795,301,5,41,2020,83,7
2671,135,9,19830,602,5,36,2017,192,6
1780,402,7,6400,528,4,13,2018,31,1
781,195,4,7091,543,10,6,2009,105,6
2357,38,3,9251,230,9,42,2016,133,3
955,359,1,349,412,9,18,2010,184,7
2564,313,8,23477,451,7,38,2019,110,5
855,168,6,1606,91,5,37,2009,137,7
578,80,1,15813,499,3,5,2003,138,1
2743,86,4,15601,119,10,27,2010,115,6
86,317,6,6778,271,5,41,2018,5,4
1682,342,4,20843,393,2,14,2020,197,7
1172,207,6,28970,668,6,2,2002,136,5
1428,244,7,14618,621,2,19,2015,128,3
2573,160,2,19503,439,1,48,2000,82,7
1054,352,5,5760,661,2,49,2003,175,3
2791,25,10,6785,547,7,37,2019,41,2
671,159,7,21263,680,1,22,2016,63,5
2220,136,2,8345,508,8,45,2012,185,3
1051,375,1,26342,126,3,22,2018,160,6
366,402,8,10904,660,6,41,2018,124,7
1940,175,1,19651,190,6,48,2021,81,4
1375,347,3,24636,415,1,50,2000,120,4
349,397,10,26855,84,6,2,2012,74,7
1804,385,5,13334,666,7,20,2017,113,3
1721,69,3,16861,528,7,34,2020,16,1
1226,152,3,25319,282,2,48,2012,46,6
2029,3,6,15416,334,2,1,2007,171,5
1073,275,9,4693,615,1,38,2000,129,2
1010,231,5,15357,683,10,14,2020,4,5
1174,390,8,23693,527,5,12,2000,200,6
273,217,5,4431,673,8,6,2000,68,4
1872,136,10,4320,506,9,44,2016,123,6
1599,332,7,3448,652,8,27,2008,80,4
325,90,5,22611,454,7,33,2003,180,3
313,38,7,25807,238,10,24,2007,50,6
755,78,2,21418,590,10,23,2018,41,3
1348,185,6,29582,694,7,23,2018,26,1
2540,180,9,3774,446,9,44,2000,49,7
953,154,9,23107,414,9,32,2021,18,2
110,65,6,28792,159,7,5,2003,9,6
2123,312,6,20721,491,9,14,2009,67,2
896,346,7,28780,290,4,21,2003,190,5
1060,31,6,4134,453,5,30,2009,161,5
1277,169,7,17055,512,7,41,2013,170,1
288,116,9,27500,693,3,50,2005,95,5
2482,270,4,16804,388,10,28,2008,181,7
1977,186,2,26425,160,10,2,2019,135,7
953,322,3,22113,624,10,27,2006,116,7
23,161,7,14557,260,5,14,2016,100,1
1415,228,8,27939,615,1,1,2015,118,3
598,1,5,27147,382,7,35,2017,143,5
2883,201,2,4568,656,10,49,2007,22,1
98,6,9,22349,81,7,12,2016,20,5
203,51,3,20417,160,7,48,2003,167,1
1623,88,7,4239,352,7,2,2017,126,4
2401,324,7,26548,99,3,27,2009,33,4
1175,257,9,4887,153,7,34,2014,40,2
1146,76,3,23564,685,3,25,2011,26,3
2808,123,8,14067,460,2,15,2002,150,1
2029,289,4,20617,478,2,45,2010,42,3
1327,237,1,18134,223,9,19,2008,27,1
2446,338,10,22886,662,4,28,2008,56,7
20,310,5,2678,144,4,6,2018,12,5
864,149,5,16044,596,9,21,2014,49,7
2194,267,4,19317,286,6,48,2009,149,5
644,132,7,25746,621,9,27,2018,68,5
1272,74,2,3606,274,7,14,2012,132,2
633,111,9,4576,383,8,23,2017,36,4
2859,321,7,14527,162,9,15,2017,169,7
1721,298,10,12057,304,7,2,2010,55,7
2542,12,1,6530,372,5,33,2017,29,7
1850,82,2,16112,440,2,1,2004,28,5
2202,416,6,1056,633,8,6,2013,108,6
2832,39,5,27813,81,1,49,2018,68,6
1938,18,6,13004,550,1,50,2021,6,2
719,241,7,5341,363,7,40,2017,153,6
2099,295,1,12879,304,8,6,2012,33,1
1639,140,7,15448,514,8,45,2015,18,6
786,142,2,16869,248,1,35,2012,44,6
238,170,5,23702,424,4,11,2018,162,5
1225,15,6,21151,549,2,25,2000,12,6
1896,19,6,25355,503,5,26,2011,157,2
505,378,4,26182,132,4,25,2016,46,1
2582,333,4,17907,296,4,4,2005,81,4
1978,391,3,24232,579,2,19,2010,153,1
2118,186,4,10084,606,6,15,2000,11,4
632,144,4,19014,680,5,25,2015,122,6
1668,375,9,2191,651,3,11,2004,51,5
887,115,7,12990,108,7,29,2021,54,2
935,255,5,467,247,1,43,2008,118,4
2992,273,4,4538,558,4,7,2009,188,7
2274,273,2,1922,489,8,35,2020,152,1
2231,345,9,28988,127,8,11,2008,73,5
1512,95,1,3968,669,6,2,2009,157,2
2713,351,5,25861,172,8,47,2005,85,1
2003,163,2,27645,431,4,40,2020,133,6
2643,1,5,16011,565,5,5,2018,151,2
2412,228,6,5302,552,8,27,2002,80,2
193,97,6,22660,118,9,5,2020,138,2
1379,198,7,27533,515,8,35,2006,172,4
2652,196,9,14142,241,4,8,2019,131,7
2326,88,9,12128,271,8,36,2021,173,4
2351,276,1,18751,526,5,25,2017,155,3
2784,295,3,2723,278,3,35,2003,171,5
836,239,10,25853,392,8,37,2006,109,2
1988,266,5,1831,362,10,22,2013,129,6
620,341,2,15356,646,7,43,2002,190,6
2033,300,3,27932,379,8,31,2009,118,1
2059,355,1,7161,168,4,27,2018,43,3
2859,442,9,18295,257,2,4,2011,109,4
1960,394,7,25027,451,9,50,2012,8,5
1701,401,3,9291,522,3,18,2016,117,2
370,26,1,27942,538,4,45,2012,118,3
36,427,3,5558,608,6,5,2017,80,1
932,66,9,20779,194,8,20,2019,65,5
2709,56,1,19927,520,2,23,2012,189,7
1968,237,10,18016,470,6,23,2010,114,4
2631,272,9,10453,224,1,9,2007,33,3
2032,97,7,4431,427,8,39,2014,70,3
677,306,9,3746,84,4,32,2003,100,3
2393,242,2,14989,627,9,37,2004,199,5
396,209,3,11155,241,1,41,2004,190,1
72,171,9,26785,368,8,39,2010,40,4
2145,200,3,5945,681,5,26,2020,181,4
1506,152,2,14905,697,7,27,2008,159,2
2268,143,3,275,328,4,41,2001,169,6
1868,95,4,5125,496,9,29,2016,14,1
2513,391,9,5842,170,2,15,2003,162,4
2436,112,6,27549,178,5,21,2013,57,7
1925,56,6,6296,210,3,24,2005,46,7
2176,264,3,19283,112,7,36,2013,94,5
1496,150,4,4215,120,4,36,2016,58,6
1165,370,3,6926,468,9,18,2017,98,6
1421,325,1,19191,328,7,40,2003,31,3
192,187,8,11092,427,3,2,2017,134,2
1101,49,4,29739,690,8,14,2010,172,1
1415,349,3,25994,383,1,8,2002,200,6
2826,170,1,25309,609,7,31,2011,129,4
2473,448,3,14292,693,6,47,2010,120,7
199,260,4,2553,186,6,39,2012,166,7
2948,185,3,27326,378,6,38,2000,125,1
994,300,5,19288,383,2,42,2020,11,6
2723,297,6,24454,397,8,27,2009,123,4
1315,417,7,12250,557,4,35,2013,6,6
604,207,2,11347,231,1,21,2017,192,7
1121,259,7,2079,384,7,37,2016,126,6
1635,114,6,22782,236,5,39,2020,89,5
2504,405,10,18420,437,10,33,2006,115,4
1429,22,2,19378,78,10,41,2002,105,5
2994,164,5,12779,448,3,26,2008,40,7
208,238,10,27324,361,8,4,2002,121,7
1108,298,7,20768,697,3,38,2020,78,5
1801,36,6,3883,306,4,10,2021,59,6
1933,73,8,9304,641,1,38,2010,119,7
180,78,7,13127,536,9,34,2003,109,1
1761,349,6,22187,645,6,15,2005,94,6
43,265,6,24473,126,10,21,2012,45,2
1846,152,5,14203,304,5,4,2021,154,7
480,150,8,20258,375,4,12,2005,45,1
699,149,6,8150,441,10,43,2016,71,2
481,62,5,11412,237,9,18,2000,164,5
2909,150,6,16977,407,6,29,2002,183,6
2862,125,7,9022,622,6,41,2009,77,7
322,165,4,17554,622,6,13,2013,109,5
2578,130,3,11449,218,10,2,2010,161,7
850,394,8,16146,673,8,13,2015,97,2
2512,197,5,23814,545,4,20,2014,57,6
1908,170,5,27677,382,6,26,2011,143,1
1802,387,2,15735,482,9,5,2006,97,7
1198,280,4,16001,447,1,45,2004,126,5
848,206,2,29993,363,4,15,2013,41,2
1771,232,2,16792,254,1,31,2005,111,2
1591,244,9,11629,184,10,42,2016,9,6
1460,113,6,15436,474,10,17,2001,70,1
1423,266,10,936,521,8,48,2020,66,4
2050,133,3,7935,138,3,10,2008,1,1
1391,284,4,22558,231,5,35,2021,177,4
384,131,10,2116,350,1,22,2010,58,2
2693,242,5,27872,96,6,11,2012,88,2
1269,218,1,29035,613,6,27,2019,20,3
153,365,9,27596,147,3,36,2011,82,2
37,125,2,24852,322,8,39,2018,39,2
1276,115,10,13976,489,6,41,2018,79,7
35,258,8,20110,91,10,17,2002,53,1
1217,213,2,28023,136,3,10,2008,121,1
2675,16,6,27120,618,4,16,2013,177,1
2486,26,6,26686,684,5,5,2002,154,4
742,48,2,9539,175,2,36,2008,28,5
2969,348,2,11098,294,8,3,2018,191,1
2830,43,3,21567,577,2,45,2015,177,7
708,196,5,29118,249,3,21,2006,165,6
2137,295,5,9103,124,3,38,2016,70,3
520,104,3,8716,334,2,10,2017,114,3
2947,400,4,25318,338,10,28,2019,150,7
1960,414,2,25223,314,3,15,2008,119,7
916,382,8,6011,466,1,2,2019,116,2
1755,286,1,15831,253,2,45,2014,161,6
627,276,6,17339,639,1,38,2018,167,2
1742,267,9,5130,358,5,26,2019,182,5
2571,255,10,9837,423,2,33,2009,185,2
382,143,1,3318,665,5,22,2006,47,6
1121,237,4,23610,112,1,34,2018,27,2
2131,449,5,15627,540,9,10,2019,172,7
1898,201,9,11427,692,8,26,2011,158,2
30,101,7,23361,626,10,37,2013,105,3
240,299,1,28278,373,1,7,2010,118,1
368,401,4,12798,299,8,20,2004,20,2
166,160,7,23250,636,5,6,2013,97,3
985,236,1,24263,207,4,4,2005,80,6
567,141,10,14052,371,6,10,2015,99,4
1937,246,9,12449,135,5,18,2003,113,1
2388,265,6,3997,209,1,24,2001,190,3
658,32,10,9528,225,2,50,2006,188,2
1938,296,6,14276,654,9,37,2005,141,4
2339,197,3,21595,210,1,50,2015,118,2
1538,4,1,19093,298,10,11,2020,93,7
2396,192,1,1585,599,1,44,2007,199,7
479,86,1,630,373,6,30,2019,179,5
1846,260,9,23636,242,2,34,2003,97,4
2342,162,10,29067,274,2,16,2014,139,2
205,106,1,25910,417,2,1,2011,70,3
454,310,5,17273,285,5,10,2012,21,1
824,181,8,5095,166,3,31,2019,61,2
2293,421,7,18402,339,9,10,2021,176,3
70,122,1,6451,416,8,13,2011,110,2
1858,87,9,3939,593,3,4,2000,157,6
1599,186,9,13189,524,9,49,2010,13,5
2126,167,2,24409,541,9,32,2007,134,4
1321,357,3,25685,214,6,18,2009,195,5
1708,252,6,15114,86,10,47,2008,8,4
436,321,2,826,248,8,12,2000,47,2
763,266,2,16988,87,9,40,2017,79,2
1254,144,4,4016,621,8,39,2015,193,5
2565,24,2,27527,224,8,20,2012,175,3
1036,360,10,1799,101,3,25,2004,16,4
2197,60,10,26856,548,5,16,2019,11,6
859,208,6,25852,272,3,1,2002,61,4
1279,36,7,2043,268,5,33,2008,142,2
1080,31,2,6944,425,8,31,2006,190,3
608,1,4,23962,153,9,24,2013,47,1
1981,272,4,25764,226,9,15,2015,19,2
2033,349,6,22281,258,2,13,2021,59,4
1997,151,1,17403,130,6,48,2021,186,6
264,255,1,17263,587,3,22,2011,53,2
704,130,10,29170,427,4,41,2011,88,5
1295,294,4,26894,533,5,45,2000,200,2
1299,358,4,18848,278,6,11,2019,31,5
1772,8,5,17422,362,10,47,2020,118,7
1366,366,7,5813,272,10,11,2020,55,7
1615,223,4,10958,376,3,41,2020,175,3
1696,237,1,13996,646,8,1,2006,121,1
1902,260,6,19298,303,4,42,2011,79,7
2793,377,1,6483,680,5,13,2002,6,1
1569,410,7,19705,81,10,1,2018,36,6
352,232,8,23744,93,9,30,2002,21,2
2126,163,4,552,516,3,19,2018,187,4
1857,360,1,23890,675,4,5,2020,28,7
2061,152,6,19575,533,2,26,2017,173,3
1642,32,9,5553,93,7,3,2011,55,3
2926,396,5,13235,696,3,4,2012,71,1
108,216,4,9229,637,4,50,2013,140,5
849,319,6,17592,390,4,4,2004,113,5
349,86,8,10543,468,2,37,2000,135,5
2229,402,2,28433,415,4,25,2015,59,2
855,1,1,21549,315,1,5,2018,78,2
2964,343,10,3819,134,7,21,2019,156,6
2205,236,1,20386,242,6,1,2010,59,6
933,64,9,6061,632,4,25,2001,120,5
2600,317,3,9540,541,3,34,2017,114,4
295,435,7,10161,391,6,17,2006,123,7
1672,135,10,10589,439,4,41,2011,27,6
99,396,3,19779,549,1,40,2003,87,3
1332,48,7,28501,87,10,43,2017,16,4
638,161,10,18247,415,4,7,2003,158,6
56,39,4,22554,550,6,10,2021,59,5
931,323,7,20754,564,3,11,2009,135,1
2999,191,8,28141,278,7,48,2014,145,3
1160,125,3,6689,88,6,5,2000,150,3
2120,371,3,24885,95,1,8,2004,33,6
787,11,4,15705,257,6,45,2011,107,5
186,25,1,10951,409,3,21,2014,163,3
1753,389,6,19720,234,6,22,2016,6,6
891,26,9,16120,216,1,23,2011,130,7
1000,384,1,14341,560,3,22,2018,52,6
343,280,9,21915,600,7,17,2021,53,1
131,50,1,9093,88,1,28,2017,152,7
2538,39,7,186,672,6,17,2011,191,3
781,259,2,11617,683,5,5,2021,107,6
2622,219,1,10014,665,9,5,2012,147,3
412,196,8,25755,129,9,49,2009,11,6
187,180,4,25940,672,5,32,2014,23,1
2997,335,3,5580,137,4,25,2003,53,3
1225,379,8,4709,119,1,8,2004,51,2
990,391,6,23719,253,1,13,2010,177,5
2199,255,9,23475,407,5,36,2004,74,1
314,311,3,13100,456,3,45,2016,69,3
1736,53,10,2744,122,10,23,2013,103,4
1479,100,10,5301,396,6,48,2004,172,7
2677,308,10,2465,89,1,40,2006,192,5
778,288,7,17614,270,9,17,2018,174,6
2607,238,10,2815,86,7,37,2005,198,1
825,53,1,13924,194,1,44,2010,48,5
538,109,9,23434,237,2,25,2012,111,6
1812,185,9,9028,459,2,14,2018,76,1
427,326,6,28813,580,8,47,2017,120,6
1109,28,2,2608,562,2,2,2013,105,5
220,333,2,21285,252,3,41,2021,59,5
2022,356,3,4052,179,3,32,2011,24,3
1891,248,9,28985,200,2,14,2000,92,5
2976,180,4,18556,229,1,36,2006,111,7
2367,352,9,54,218,3,41,2019,35,3
875,293,8,10846,536,9,24,2017,22,7
2085,258,4,20237,521,8,17,2011,155,2
1935,167,9,14344,348,10,24,2005,91,2
2142,143,8,17179,215,9,12,2009,44,6
1183,223,4,1668,367,9,28,2003,100,7
2211,50,7,7655,151,7,45,2000,157,7
2197,79,6,23970,312,2,17,2014,110,7
785,237,6,11866,567,3,41,2021,38,2
1390,31,1,6693,516,1,17,2012,58,6
994,288,6,9107,523,2,13,2018,60,4
2461,175,10,27298,600,5,2,2003,185,5
1663,224,1,8601,676,4,10,2007,26,1
704,291,5,20722,251,4,27,2005,164,5
651,236,7,28526,311,6,16,2014,169,6
250,314,9,6545,665,10,21,2009,194,2
1455,366,1,20070,569,8,36,2006,83,7
2688,82,5,27737,210,2,11,2016,80,3
2363,303,9,9347,162,2,19,2014,159,5
506,15,8,21240,107,7,28,2005,136,1
1325,25,6,11543,527,6,6,2014,200,2
1615,431,3,20397,514,10,47,2018,116,5
1440,289,1,2455,169,10,33,2021,63,4
2979,156,8,20638,478,4,12,2018,122,5
2372,227,7,15481,108,3,40,2008,6,7
1340,313,10,27546,221,2,20,2017,148,2
2457,313,5,22776,286,1,25,2002,191,4
950,93,4,7883,152,9,5,2015,65,1
2069,233,2,26248,298,3,8,2010,6,3
790,145,1,1209,173,2,42,2006,45,1
2993,79,5,10536,314,2,21,2004,57,6
480,6,5,20837,327,10,15,2014,60,2
832,309,1,8447,533,5,50,2007,108,4
2157,208,1,12169,499,10,35,2008,172,5
2925,59,1,1780,506,3,31,2006,3,5
1800,325,9,6914,189,10,28,2003,86,2
2911,15,6,6845,629,8,45,2009,37,4
2586,356,4,29620,578,3,15,2005,157,1
1091,301,5,435,630,10,25,2000,57,1
1137,248,5,22602,554,8,43,2000,116,4
1562,302,4,11077,113,7,9,2003,3,1
1740,60,8,16868,170,4,29,2008,61,6
200,345,7,29096,126,2,31,2008,80,5
612,427,7,17534,119,5,29,2000,142,1
429,145,3,25735,552,8,33,2021,41,6
2397,208,10,24976,314,2,36,2008,66,1
1074,255,4,25453,318,7,14,2004,95,1
1324,390,2,385,477,4,16,2012,22,4
281,355,3,4349,589,5,50,2006,72,2
2949,137,1,11462,146,1,43,2012,47,4
879,191,3,24143,661,7,47,2009,109,6
1308,4,9,13950,621,5,8,2005,29,5
2906,25,5,13352,347,10,13,2014,10,4
1006,397,9,11173,127,9,8,2010,153,7
2279,116,10,15668,112,5,7,2004,161,7
401,219,7,16489,589,5,31,2019,12,1
2536,345,6,23758,273,9,36,2001,22,6
2596,139,1,24732,288,7,47,2018,13,3
461,207,5,17868,151,8,19,2020,70,6
799,165,9,22000,462,5,49,2002,54,6
975,27,10,17976,400,6,1,2003,36,4
2322,450,10,24350,603,5,39,2011,170,2
876,270,9,28144,340,1,24,2018,125,4
193,145,2,11663,666,1,19,2006,110,3
